Company Name,Location,Job Title,job_category,python_yn,R_yn,spark,aws,excel,avg_salary
"beebe healthcare
3.6","millville, de",med tech/lab scientist- south coastal lab,Data Scientist,0.0,0.0,0.0,0.0,0.0,57200.0
"beebe healthcare
3.6","millville, de",med tech/lab scientist- south coastal lab,Data Scientist,0.0,0.0,0.0,0.0,0.0,57200.0
"tower health
3.6","west reading, pa",medical lab scientist,Data Scientist,0.0,0.0,0.0,0.0,0.0,42640.0
"tower health
3.6","west reading, pa",medical lab scientist,Data Scientist,0.0,0.0,0.0,0.0,0.0,42640.0
"catholic health initiatives
3.2","omaha, ne",medical lab scientist - mlt,Data Scientist,0.0,0.0,0.0,0.0,0.0,52000.0
"catholic health initiatives
3.2","omaha, ne",medical lab scientist - mlt,Data Scientist,0.0,0.0,0.0,0.0,0.0,52000.0
"texas health huguley hospital
4.0","burleson, tx",medical laboratory scientist,Data Scientist,0.0,0.0,0.0,1.0,0.0,44720.0
"texas health huguley hospital
4.0","burleson, tx",medical laboratory scientist,Data Scientist,0.0,0.0,0.0,1.0,0.0,44720.0
"texas health huguley hospital
4.0","burleson, tx",medical laboratory scientist,Data Scientist,0.0,0.0,0.0,1.0,0.0,44720.0
"texas health huguley hospital
4.0","burleson, tx",medical laboratory scientist,Data Scientist,0.0,0.0,0.0,1.0,0.0,44720.0
"veterans affairs, veterans health administration
3.4","new orleans, la",medical technologist / clinical laboratory scientist,Data Scientist,0.0,0.0,0.0,0.0,0.0,41600.0
"bluecross blueshield of tennessee
3.8","chattanooga, tn",mongodb data engineer ii,Data Engineer,0.0,0.0,0.0,0.0,1.0,221520.0
carter's,"atlanta, ga",operations analyst - data & analytics,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
ameripharma,"laguna hills, ca",pharmacy data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
ameripharma,"laguna hills, ca",pharmacy data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
colonial pipeline company,"alpharetta, ga",pipeline data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"the hanover insurance group
3.7","worcester, ma",pl actuarial-lead data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,304720.0
"the hanover insurance group
3.7","worcester, ma",pl actuarial-lead data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,304720.0
"takeda pharmaceuticals
3.7","boston, ma",pricipal scientist molecular and cellular biologist,Data Scientist,0.0,0.0,0.0,0.0,1.0,159120.0
"takeda pharmaceuticals
3.7","boston, ma",pricipal scientist molecular and cellular biologist,Data Scientist,0.0,0.0,0.0,0.0,1.0,159120.0
callaway golf,"carlsbad, ca",principal data & visualization analyst,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
callaway golf,"carlsbad, ca",principal data & visualization analyst,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
"autodesk
4.0","san francisco, ca","principal data engineer, data platform & insights",Data Engineer,1.0,0.0,1.0,0.0,1.0,338000.0
"astrazeneca
3.9","gaithersburg, md",principal data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,306800.0
"northrop grumman
3.7","san jose, ca",principal data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,359840.0
"northrop grumman
3.7","san jose, ca",principal data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,359840.0
"the climate corporation
3.2","san francisco, ca",principal data scientist,Data Scientist,0.0,0.0,0.0,1.0,1.0,403520.0
"the climate corporation
3.2","san francisco, ca",principal data scientist,Data Scientist,0.0,0.0,0.0,1.0,1.0,403520.0
"recursion pharmaceuticals
4.7","salt lake city, ut",principal data scientist (computational chemistry),Data Scientist,1.0,0.0,0.0,1.0,0.0,292240.0
"recursion pharmaceuticals
4.7","salt lake city, ut",principal data scientist (computational chemistry),Data Scientist,1.0,0.0,0.0,1.0,0.0,292240.0
"recursion pharmaceuticals
4.7","salt lake city, ut",principal data scientist (computational chemistry),Data Scientist,1.0,0.0,0.0,1.0,0.0,292240.0
ca-one tech cloud,"san francisco, ca",principal data scientist with over 10 years experience,Data Scientist,1.0,0.0,0.0,1.0,1.0,468000.0
ca-one tech cloud,"san francisco, ca",principal data scientist with over 10 years experience,Data Scientist,1.0,0.0,0.0,1.0,1.0,468000.0
"sage intacct
4.7","san francisco, ca",principal machine learning scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,483600.0
kronos bio,"cambridge, ma","principal research scientist/team lead, medicinal chemistry - oncology",Data Scientist,0.0,0.0,0.0,0.0,0.0,275600.0
"takeda pharmaceuticals
3.7","boston, ma",principal scientist - immunologist,Data Scientist,0.0,0.0,0.0,0.0,1.0,291200.0
"takeda pharmaceuticals
3.7","boston, ma",principal scientist - immunologist,Data Scientist,0.0,0.0,0.0,0.0,1.0,291200.0
"rochester regional health
3.3","rochester, ny","principal scientist, chemistry & immunology",Data Scientist,0.0,0.0,0.0,0.0,0.0,175760.0
"rochester regional health
3.3","rochester, ny","principal scientist, chemistry & immunology",Data Scientist,0.0,0.0,0.0,0.0,0.0,175760.0
"rochester regional health
3.3","rochester, ny","principal scientist, chemistry & immunology",Data Scientist,0.0,0.0,0.0,0.0,0.0,175760.0
"rochester regional health
3.3","rochester, ny","principal scientist, hematology",Data Scientist,0.0,0.0,0.0,0.0,0.0,175760.0
"rochester regional health
3.3","rochester, ny","principal scientist, hematology",Data Scientist,0.0,0.0,0.0,0.0,0.0,175760.0
"rochester regional health
3.3","rochester, ny","principal scientist, hematology",Data Scientist,0.0,0.0,0.0,0.0,0.0,175760.0
"iqvia
3.6","plymouth meeting, pa","principal, data science - advanced analytics",Data Scientist,0.0,0.0,0.0,0.0,0.0,231920.0
"iqvia
3.6","plymouth meeting, pa","principal, data science - advanced analytics",Data Scientist,0.0,0.0,0.0,0.0,0.0,231920.0
bytedance,california,procurement data analyst (multiple positions),Data Analyst,0.0,0.0,0.0,0.0,1.0,181178.5
bytedance,california,procurement data analyst (multiple positions),Data Analyst,0.0,0.0,0.0,0.0,1.0,181178.5
chainalysis inc.,"knoxville, tn",product data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"esri
3.5","arlington, va",product engineer – data science,Data Scientist,1.0,0.0,0.0,0.0,0.0,170560.0
"esri
3.5","arlington, va",product engineer – data science,Data Scientist,1.0,0.0,0.0,0.0,0.0,170560.0
"esri
3.5","redlands, ca",product engineer – spatial data science and statistical analysis,Data Scientist,1.0,0.0,1.0,0.0,1.0,142480.0
"esri
3.5","redlands, ca",product engineer – spatial data science and statistical analysis,Data Scientist,1.0,0.0,1.0,0.0,1.0,142480.0
"numeric, llc
3.2","phila, pa",product manager/data evangelist,Data Scientist,1.0,0.0,0.0,1.0,0.0,153920.0
diversified gas & oil corporation,"birmingham, al",production data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"trinet
3.3","dublin, ca",products data analyst ii,Data Analyst,0.0,0.0,0.0,0.0,1.0,256880.0
"trinet
3.3","dublin, ca",products data analyst ii,Data Analyst,0.0,0.0,0.0,0.0,1.0,256880.0
"general dynamics information technology
3.4","washington, dc",program/data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,160160.0
"regal medical group, inc","los angeles, ca",project coordinator / data analyst i,Data Analyst,0.0,0.0,0.0,0.0,1.0,54080.0
"regal medical group, inc","los angeles, ca",project coordinator / data analyst i,Data Analyst,0.0,0.0,0.0,0.0,1.0,54080.0
"alliance source testing
4.0","alabaster, al",project scientist,Data Scientist,0.0,0.0,0.0,0.0,0.0,82160.0
"software engineering institute
2.6","pittsburgh, pa","project scientist - auton lab, robotics institute",Data Scientist,0.0,0.0,0.0,0.0,1.0,152880.0
"software engineering institute
2.6","pittsburgh, pa","project scientist - auton lab, robotics institute",Data Scientist,0.0,0.0,0.0,0.0,1.0,152880.0
"software engineering institute
2.6","pittsburgh, pa","project scientist - auton lab, robotics institute",Data Scientist,0.0,0.0,0.0,0.0,1.0,152880.0
georgia office of the attorney general,"atlanta, ga",prosecutions- organized retail crime - data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"karyopharm therapeutics inc.
2.9","newton, ma",pv scientist,Data Scientist,0.0,0.0,0.0,0.0,1.0,190320.0
"karyopharm therapeutics inc.
2.9","newton, ma",pv scientist,Data Scientist,0.0,0.0,0.0,0.0,1.0,190320.0
synergisticit,"las vegas, nv",python programmer (remote)/ data analyst (remote),Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
synergisticit,"las vegas, nv",python programmer (remote)/ data analyst (remote),Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"advanced bioscience laboratories
2.7","rockville, md",quality control scientist iii- analytical development,Data Scientist,0.0,0.0,0.0,0.0,1.0,167440.0
"hp inc.
4.0","vancouver, wa",r&d data analysis scientist,Data Scientist,0.0,0.0,0.0,0.0,0.0,202800.0
"teasdale latin foods
2.4","hoopeston, il",r&d specialist/ food scientist,Data Scientist,0.0,0.0,0.0,0.0,0.0,109200.0
"teasdale latin foods
2.4","hoopeston, il",r&d specialist/ food scientist,Data Scientist,0.0,0.0,0.0,0.0,0.0,109200.0
"teasdale latin foods
2.4","hoopeston, il",r&d specialist/ food scientist,Data Scientist,0.0,0.0,0.0,0.0,0.0,109200.0
"teasdale latin foods
2.4","hoopeston, il",r&d specialist/ food scientist,Data Scientist,0.0,0.0,0.0,0.0,0.0,109200.0
"hp inc.
4.0","vancouver, wa",r&d sr data scientist,Data Scientist,0.0,0.0,1.0,1.0,0.0,266240.0
"decisive analytics corporation
4.7","huntsville, al",radar data analyst,Data Analyst,1.0,0.0,0.0,0.0,1.0,122720.0
"decisive analytics corporation
4.7","huntsville, al",radar data analyst,Data Analyst,1.0,0.0,0.0,0.0,1.0,122720.0
avanciers,"culver city, ca",regulatory data analyst - pro services,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"southwest research institute
3.9","san antonio, tx",research computer scientist - research engineer - sr. computer scientist - software development,Data Scientist,1.0,0.0,0.0,1.0,1.0,148720.0
"southwest research institute
3.9","san antonio, tx",research computer scientist - research engineer - sr. computer scientist - software development,Data Scientist,1.0,0.0,0.0,1.0,1.0,148720.0
fort valley state university,"fort valley, ga",research data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"boys town
3.8","omaha, ne",research scientist,Data Scientist,0.0,0.0,0.0,0.0,1.0,109200.0
"boys town hospital
2.9","omaha, ne",research scientist,Data Scientist,0.0,0.0,0.0,0.0,1.0,127920.0
"gns healthcare
1.9","cambridge, ma",research scientist,Data Scientist,0.0,0.0,0.0,1.0,0.0,182000.0
"rochester regional health
3.3","rochester, ny",research scientist,Data Scientist,0.0,0.0,0.0,0.0,0.0,126880.0
"southwest research institute
3.9","san antonio, tx",research scientist - biological safety,Data Scientist,0.0,0.0,0.0,0.0,0.0,124800.0
"mitsubishi electric research labs
4.6","cambridge, ma",research scientist / principal research scientist - multiphysical systems,Data Scientist,0.0,0.0,0.0,0.0,0.0,348400.0
"mitsubishi electric research labs
4.6","cambridge, ma",research scientist or senior research scientist - computer vision,Data Scientist,0.0,0.0,0.0,1.0,1.0,251680.0
"riverside research institute
3.6","beavercreek, oh",research scientist – security and privacy,Data Scientist,1.0,0.0,0.0,0.0,0.0,194480.0
"riverside research institute
3.6","beavercreek, oh",research scientist – security and privacy,Data Scientist,1.0,0.0,0.0,0.0,0.0,194480.0
kronos bio,"cambridge, ma","research scientist, immunology - cancer biology",Data Scientist,0.0,0.0,0.0,0.0,1.0,249600.0
kronos bio,"cambridge, ma","research scientist, immunology - cancer biology",Data Scientist,0.0,0.0,0.0,0.0,1.0,249600.0
kronos bio,"cambridge, ma","research scientist, immunology - cancer biology",Data Scientist,0.0,0.0,0.0,0.0,1.0,249600.0
"software engineering institute
2.6","pittsburgh, pa","research scientist, machine learning department",Data Scientist,1.0,0.0,0.0,0.0,0.0,223600.0
mississippi state personnel board,mississippi,research/data analyst i,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
state of mississippi,"jackson, ms",research/data analyst ii,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
tombras,"atlanta, ga",retail media network data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"hover
4.8","san francisco, ca",revenue analytics manager,Data Scientist,0.0,0.0,0.0,0.0,1.0,127920.0
"hover
4.8","san francisco, ca",revenue analytics manager,Data Scientist,0.0,0.0,0.0,0.0,1.0,127920.0
"hover
4.8","san francisco, ca",revenue analytics manager,Data Scientist,0.0,0.0,0.0,0.0,1.0,127920.0
"state of wisconsin investment board
2.7","madison, wi","risk and analytics it, data scientist",Data Scientist,1.0,0.0,0.0,0.0,0.0,249600.0
"state of wisconsin investment board
2.7","madison, wi","risk and analytics it, data scientist",Data Scientist,1.0,0.0,0.0,0.0,0.0,249600.0
regions bank,"hoover, al",risk information technology and data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"rit solutions, inc.","atlanta, ga","rit solutions, inc. is hiring: data analyst in atlanta",Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
broadvoice,"los angeles, ca",sales data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
broadvoice,"los angeles, ca",sales data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
neogov,"los angeles, ca",sales operations data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
neogov,"los angeles, ca",sales operations data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"emtec, inc.
3.9","chicago, il",salesforce analytics consultant,Data Scientist,1.0,0.0,0.0,0.0,0.0,138320.0
"emtec, inc.
3.9","chicago, il",salesforce analytics consultant,Data Scientist,1.0,0.0,0.0,0.0,0.0,138320.0
"eag laboratories
2.7","maryland heights, mo",scientist,Data Scientist,0.0,0.0,0.0,0.0,1.0,158080.0
"edgewell personal care
3.4","allendale, nj",scientist,Data Scientist,0.0,0.0,0.0,1.0,0.0,171600.0
"general dynamics information technology
3.4","suitland, md",scientist,Data Scientist,0.0,0.0,0.0,0.0,0.0,177840.0
"reynolds american
3.1","winston-salem, nc",scientist - analytical services,Data Scientist,0.0,0.0,0.0,0.0,1.0,206960.0
"reynolds american
3.1","winston-salem, nc",scientist - analytical services,Data Scientist,0.0,0.0,0.0,0.0,1.0,206960.0
"reynolds american
3.1","winston-salem, nc",scientist - analytical services,Data Scientist,0.0,0.0,0.0,0.0,1.0,206960.0
"crown bioscience
2.4","san diego, ca",scientist - biomarker and flow cytometry,Data Scientist,0.0,0.0,0.0,0.0,0.0,146640.0
"crown bioscience
2.4","san diego, ca",scientist - biomarker and flow cytometry,Data Scientist,0.0,0.0,0.0,0.0,0.0,146640.0
"crown bioscience
2.4","san diego, ca",scientist - biomarker and flow cytometry,Data Scientist,0.0,0.0,0.0,0.0,0.0,146640.0
"astrazeneca
3.9","gaithersburg, md",scientist - cvrm metabolism - in vivo pharmacology,Data Scientist,0.0,0.0,0.0,0.0,0.0,191360.0
"biomarin pharmaceutical
3.8","novato, ca","scientist 2, qc viral vector",Data Scientist,0.0,0.0,0.0,0.0,1.0,349440.0
"blueprint medicines
3.9","cambridge, ma","scientist i/ii, biology",Data Scientist,0.0,0.0,0.0,0.0,1.0,212160.0
"reynolds american
3.1","owensboro, ky",scientist manufacturing - kentucky bioprocessing,Data Scientist,0.0,0.0,0.0,0.0,0.0,215280.0
"reynolds american
3.1","owensboro, ky",scientist manufacturing - kentucky bioprocessing,Data Scientist,0.0,0.0,0.0,0.0,0.0,215280.0
"reynolds american
3.1","owensboro, ky",scientist manufacturing pharma - kentucky bioprocessing,Data Scientist,0.0,0.0,0.0,0.0,0.0,215280.0
"reynolds american
3.1","owensboro, ky",scientist manufacturing pharma - kentucky bioprocessing,Data Scientist,0.0,0.0,0.0,0.0,0.0,215280.0
monte rosa therapeutics,"cambridge, ma","scientist – cancer discovery, molecular assay",Data Scientist,0.0,0.0,0.0,0.0,1.0,244400.0
"rubius therapeutics
4.4","cambridge, ma","scientist, analytical development",Data Scientist,0.0,0.0,0.0,0.0,0.0,128960.0
"rubius therapeutics
4.4","cambridge, ma","scientist, analytical development",Data Scientist,0.0,0.0,0.0,0.0,0.0,128960.0
"cerus corporation
2.1","concord, ca","scientist, bacteriology",Data Scientist,0.0,0.0,0.0,0.0,1.0,231920.0
"cerus corporation
2.1","concord, ca","scientist, bacteriology",Data Scientist,0.0,0.0,0.0,0.0,1.0,231920.0
"cerus corporation
2.1","concord, ca","scientist, bacteriology",Data Scientist,0.0,0.0,0.0,0.0,1.0,231920.0
"gsk
3.9","cambridge, ma","scientist, immuno-oncology",Data Scientist,0.0,0.0,0.0,1.0,0.0,188240.0
"gsk
3.9","cambridge, ma","scientist, immuno-oncology",Data Scientist,0.0,0.0,0.0,1.0,0.0,188240.0
"audentes therapeutics
2.9","south san francisco, ca","scientist, molecular/cellular biologist",Data Scientist,0.0,0.0,0.0,0.0,0.0,151840.0
"audentes therapeutics
2.9","south san francisco, ca","scientist, molecular/cellular biologist",Data Scientist,0.0,0.0,0.0,0.0,0.0,151840.0
"audentes therapeutics
2.9","south san francisco, ca","scientist, molecular/cellular biologist",Data Scientist,0.0,0.0,0.0,0.0,0.0,151840.0
"agios pharmaceuticals
3.8","cambridge, ma","scientist, pharmacometrics",Data Scientist,0.0,0.0,0.0,0.0,0.0,250640.0
"agios pharmaceuticals
3.8","cambridge, ma","scientist, pharmacometrics",Data Scientist,0.0,0.0,0.0,0.0,0.0,250640.0
"rubius therapeutics
4.4","cambridge, ma","scientist/senior scientist, autoimmune",Data Scientist,0.0,0.0,0.0,0.0,0.0,279760.0
"rubius therapeutics
4.4","cambridge, ma","scientist/senior scientist, autoimmune",Data Scientist,0.0,0.0,0.0,0.0,0.0,279760.0
"rubius therapeutics
4.4","cambridge, ma","scientist/senior scientist, autoimmune",Data Scientist,0.0,0.0,0.0,0.0,0.0,279760.0
intuit,"san diego, ca",senior business data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
intuit,"san diego, ca",senior business data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
compassx group,"irvine, ca",senior consultant - data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
compassx group,"irvine, ca",senior consultant - data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
lewis,"nashville, tn",senior data & analytics lead,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
"tempus labs
3.0","chicago, il",senior data & machine learning scientist,Data Scientist,1.0,0.0,0.0,1.0,0.0,276640.0
"tempus labs
3.0","chicago, il",senior data & machine learning scientist,Data Scientist,1.0,0.0,0.0,1.0,0.0,276640.0
deposco,"alpharetta, ga",senior data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"dodge data & analytics
2.8","hamilton, nj",senior data analyst,Data Analyst,1.0,0.0,0.0,0.0,1.0,161200.0
"dodge data & analytics
2.8","hamilton, nj",senior data analyst,Data Analyst,1.0,0.0,0.0,0.0,1.0,161200.0
"integrate
4.3","phoenix, az",senior data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,114400.0
"knowbe4
4.8","clearwater, fl",senior data analyst,Data Analyst,1.0,0.0,0.0,0.0,1.0,126880.0
"knowbe4
4.8","clearwater, fl",senior data analyst,Data Analyst,1.0,0.0,0.0,0.0,1.0,126880.0
"life360
3.9","san francisco, ca",senior data analyst,Data Analyst,1.0,0.0,0.0,0.0,0.0,288080.0
"life360
3.9","san francisco, ca",senior data analyst,Data Analyst,1.0,0.0,0.0,0.0,0.0,288080.0
"moda operandi
1.9","new york, ny",senior data analyst,Data Analyst,1.0,0.0,0.0,0.0,1.0,182000.0
"moda operandi
1.9","new york, ny",senior data analyst,Data Analyst,1.0,0.0,0.0,0.0,1.0,182000.0
"national student clearinghouse
2.9","herndon, va",senior data analyst,Data Analyst,1.0,0.0,0.0,0.0,1.0,127920.0
"national student clearinghouse
2.9","herndon, va",senior data analyst,Data Analyst,1.0,0.0,0.0,0.0,1.0,127920.0
"novetta
4.0","herndon, va",senior data analyst,Data Analyst,1.0,0.0,0.0,0.0,0.0,195520.0
providence health & services,"anaheim, ca",senior data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
providence health & services,"anaheim, ca",senior data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
rival,"east los angeles, ca",senior data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,107500.0
tech tammina,"suwanee, ga",senior data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
phd jobs,"san diego, ca",senior data analyst (hybrid schedule),Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
phd jobs,"san diego, ca",senior data analyst (hybrid schedule),Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
bluelinx corporation,"marietta, ga","senior data analyst (pricing team) at bluelinx corporation marietta, ga",Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
maury regional health,"columbia, tn",senior data analyst - compliance(job id 11656),Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
spotter,"culver city, ca",senior data analyst - marketing analytics,Data Analyst,0.0,0.0,0.0,0.0,1.0,160000.0
spotter,"culver city, ca",senior data analyst - marketing analytics,Data Analyst,0.0,0.0,0.0,0.0,1.0,160000.0
emory university,"decatur, ga",senior data analyst - tfgh,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
astrana health,"monterey park, ca","senior data analyst at astrana health monterey park, ca",Data Analyst,0.0,0.0,0.0,0.0,1.0,110000.0
astrana health,"monterey park, ca","senior data analyst at astrana health monterey park, ca",Data Analyst,0.0,0.0,0.0,0.0,1.0,110000.0
zynga inc.,california,senior data analyst at zynga inc. california,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
zynga inc.,california,senior data analyst at zynga inc. california,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
gold coast health plan,"camarillo, ca",senior data analyst electronic data interchange,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
gold coast health plan,"camarillo, ca",senior data analyst electronic data interchange,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
cynet systems,"atlanta, ga",senior data analyst job at cynet systems in atlanta,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
guidehouse,"huntsville, al",senior data analyst jobs,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
wilen group,"las vegas, nv","senior data analyst, client data strategies",Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
wilen group,"las vegas, nv","senior data analyst, client data strategies",Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
microsoft,"atlanta, ga","senior data analyst, crisis & resilience",Data Analyst,0.0,0.0,0.0,0.0,1.0,152050.0
blizzard,"irvine, ca","senior data analyst, diablo iv analytics",Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
blizzard,"irvine, ca","senior data analyst, diablo iv analytics",Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
panda restaurant group,"rosemead, ca","senior data analyst, r&d",Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"moego, inc.","east los angeles, ca","senior data analyst, sales insights & analytics",Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"moego, inc.","east los angeles, ca","senior data analyst, sales insights & analytics",Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
lending science dm,"alpharetta, ga",senior data analyst- direct mail,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"demandbase
4.5","san francisco, ca",senior data analyst/scientist,Data Analyst,0.0,0.0,0.0,0.0,0.0,252720.0
"equian llc
3.2","franklin, tn",senior data engineer,Data Engineer,0.0,0.0,0.0,1.0,1.0,226720.0
"equian llc
3.2","franklin, tn",senior data engineer,Data Engineer,0.0,0.0,0.0,1.0,1.0,226720.0
"eventbrite
4.4","nashville, tn",senior data engineer,Data Engineer,1.0,0.0,1.0,1.0,0.0,213200.0
"eventbrite
4.4","nashville, tn",senior data engineer,Data Engineer,1.0,0.0,1.0,1.0,0.0,213200.0
"figure eight
3.9","san francisco, ca",senior data engineer,Data Engineer,1.0,0.0,0.0,1.0,1.0,289120.0
"figure eight
3.9","san francisco, ca",senior data engineer,Data Engineer,1.0,0.0,0.0,1.0,1.0,289120.0
"genesys
4.3","durham, nc",senior data engineer,Data Engineer,1.0,0.0,1.0,1.0,0.0,234000.0
"genesys
4.3","durham, nc",senior data engineer,Data Engineer,1.0,0.0,1.0,1.0,0.0,234000.0
"novetta
4.0","reston, va",senior data engineer,Data Engineer,1.0,0.0,1.0,1.0,0.0,201760.0
"praetorian
4.7","austin, tx",senior data engineer,Data Engineer,1.0,0.0,1.0,0.0,0.0,288080.0
"praetorian
4.7","austin, tx",senior data engineer,Data Engineer,1.0,0.0,1.0,0.0,0.0,288080.0
"red ventures
3.2","charlotte, nc",senior data engineer,Data Engineer,0.0,0.0,1.0,1.0,0.0,278720.0
"tapjoy
3.9","san francisco, ca",senior data engineer,Data Engineer,0.0,0.0,0.0,0.0,0.0,283920.0
"tapjoy
3.9","san francisco, ca",senior data engineer,Data Engineer,0.0,0.0,0.0,0.0,0.0,283920.0
"mitre
3.2","hampton, va",senior data science systems engineer,Data Scientist,0.0,0.0,0.0,0.0,0.0,161200.0
"mitre
3.2","hampton, va",senior data science systems engineer,Data Scientist,0.0,0.0,0.0,0.0,0.0,161200.0
"mitre
3.2","hampton, va",senior data science systems engineer,Data Scientist,0.0,0.0,0.0,0.0,0.0,161200.0
"american axle & manufacturing
3.3","southfield, mi",senior data scientist,Data Scientist,1.0,0.0,1.0,1.0,1.0,217360.0
"autodesk
4.0","san francisco, ca",senior data scientist,Data Scientist,1.0,0.0,1.0,0.0,0.0,313040.0
"autodesk
4.0","san francisco, ca",senior data scientist,Data Scientist,1.0,0.0,1.0,0.0,0.0,313040.0
"brighthouse financial
3.5","charlotte, nc",senior data scientist,Data Scientist,1.0,0.0,1.0,0.0,1.0,258960.0
"brighthouse financial
3.5","charlotte, nc",senior data scientist,Data Scientist,1.0,0.0,1.0,0.0,1.0,258960.0
"ck-12 foundation
4.1","palo alto, ca",senior data scientist,Data Scientist,0.0,0.0,0.0,1.0,1.0,351520.0
"entefy
4.4","palo alto, ca",senior data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,242320.0
"entefy
4.4","palo alto, ca",senior data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,242320.0
"equity residential
4.3","chicago, il",senior data scientist,Data Scientist,1.0,0.0,1.0,0.0,1.0,270400.0
"equity residential
4.3","chicago, il",senior data scientist,Data Scientist,1.0,0.0,1.0,0.0,1.0,270400.0
"factual
4.3","los angeles, ca",senior data scientist,Data Scientist,1.0,0.0,1.0,0.0,1.0,318240.0
"factual
4.3","los angeles, ca",senior data scientist,Data Scientist,1.0,0.0,1.0,0.0,1.0,318240.0
"gallup
4.2","washington, dc",senior data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,494000.0
"juniper networks
3.8","cupertino, ca",senior data scientist,Data Scientist,1.0,0.0,1.0,1.0,1.0,295360.0
"juniper networks
3.8","cupertino, ca",senior data scientist,Data Scientist,1.0,0.0,1.0,1.0,1.0,295360.0
"mathworks
4.4","natick, ma",senior data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,290160.0
"mathworks
4.4","natick, ma",senior data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,290160.0
"mathworks
4.4","natick, ma",senior data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,290160.0
"maven wave partners
4.4","chicago, il",senior data scientist,Data Scientist,1.0,0.0,0.0,1.0,1.0,267280.0
